index,Block,Address,Latitude,Longitude
798,40x sherburne av,"400 Sherburne Ave, St Paul, MN 55103, USA",44.9564903,-93.1170505
799,40x stalbans st n,"400 St Albans St N, St Paul, MN 55104, USA",44.9530746,-93.1288786
800,40x syndicate st n,"400 N Syndicate St, St Paul, MN 55104, USA",44.95315170000001,-93.15388850000001
801,40x thomas av,"400 Thomas Ave W, St Paul, MN 55103, USA",44.9593751,-93.1170443
802,40x university av w,"400 University Ave W, St Paul, MN 55103, USA",44.9556343,-93.1169467
803,40x vanburen av,"400 Van Buren Ave, St Paul, MN 55103, USA",44.9618993,-93.11714690000001
804,40x virginia st,"400 Virginia St, St Paul, MN 55103, USA",44.95357749999999,-93.1144849
805,40x western av n,"400 Western Ave N, St Paul, MN 55103, USA",44.9528296,-93.1150917
806,41x blair av,"410 Blair Ave, St Paul, MN 55103, USA",44.960964,-93.1173791
807,41x charles av,"410 Charles Ave, St Paul, MN 55103, USA",44.9574443,-93.1174788
808,41x dunlap st n,"410 N Dunlap St, St Paul, MN 55104, USA",44.9532811,-93.14861580000002
809,41x edmund av,"410 Edmund Ave W, St Paul, MN 55103, USA",44.958267600000006,-93.11739969999999
810,41x front av,"410 Front Ave, St Paul, MN 55117, USA",44.96991999999999,-93.117551
811,41x griggs st n,"410 N Griggs St, St Paul, MN 55104, USA",44.9534291,-93.1510964
812,41x lafond av,"410 Lafond Ave, St Paul, MN 55103, USA",44.9600791,-93.1174429
813,41x marion st,"410 Marion St, St Paul, MN 55103, USA",44.9535022,-93.1092691
814,41x sherburne av,"410 Sherburne Ave, St Paul, MN 55103, USA",44.95651900000001,-93.11740290000002
815,41x syndicate st n,"410 N Syndicate St, St Paul, MN 55104, USA",44.95374760000001,-93.153418
816,41x thomas av,"410 Thomas Ave W, St Paul, MN 55103, USA",44.95937379999999,-93.1174595
817,41x university av w,"410 University Ave W, St Paul, MN 55103, USA",44.9556598,-93.1173187
818,41x vanburen av,"410 Van Buren Ave, St Paul, MN 55103, USA",44.9618554,-93.1173989
819,41x virginia st,"410 Virginia St, St Paul, MN 55103, USA",44.9535919,-93.1145237
820,42x blair av,"420 Blair Ave, St Paul, MN 55103, USA",44.96093700000001,-93.1177927
821,42x charles av,"420 Charles Ave, St Paul, MN 55103, USA",44.95738060000001,-93.1177935
822,42x edmund av,"420 Edmund Ave W, St Paul, MN 55103, USA",44.95827250000001,-93.1178914
823,42x fisk st,"420 N Fisk St, St Paul, MN 55104, USA",44.9532748,-93.1345766
824,42x lafond av,"420 Lafond Ave, St Paul, MN 55103, USA",44.9600575,-93.1178894
825,42x oxford st n,"420 Oxford St N, St Paul, MN 55104, USA",44.95388639999999,-93.1438773
826,42x rice st,"420 Rice St, St Paul, MN 55103, USA",44.9538152,-93.1054127
828,42x thomas av,"420 Thomas Ave W, St Paul, MN 55103, USA",44.9593724,-93.1178747
829,42x university av w,"420 University Ave W, St Paul, MN 55103, USA",44.9556593,-93.11748109999999
830,42x vanburen av,"420 Van Buren Ave, St Paul, MN 55103, USA",44.9618544,-93.1178271
831,43x blair av,"430 Blair Ave, St Paul, MN 55103, USA",44.9609613,-93.1181451
832,43x charles av,"430 Charles Ave, St Paul, MN 55103, USA",44.9573896,-93.118206
833,43x dale st n,"430 Dale St N, St Paul, MN 55103, USA",44.95421289999999,-93.1258263
834,43x edmund av,"430 Edmund Ave W, St Paul, MN 55103, USA",44.9582629,-93.11824399999999
835,43x galtier st,"430 Galtier St, St Paul, MN 55103, USA",44.9544873,-93.1108047
836,43x griggs st n,"430 N Griggs St, St Paul, MN 55104, USA",44.95411710000001,-93.151096
837,43x grotto st n,"430 Grotto St N, St Paul, MN 55104, USA",44.9541235,-93.13120440000002
838,43x lafond av,"430 Lafond Ave, St Paul, MN 55103, USA",44.9600792,-93.1182996
839,43x sherburne av,"430 Sherburne Ave, St Paul, MN 55103, USA",44.9564859,-93.1182846
840,43x syndicate st n,"430 N Syndicate St, St Paul, MN 55104, USA",44.95437570000001,-93.1536543
841,43x thomas av,"430 Thomas Ave W, St Paul, MN 55103, USA",44.959371,-93.1182899
842,43x university av w,"430 University Ave W, St Paul, MN 55103, USA",44.95547020000001,-93.1181159
843,43x vanburen av,"430 Van Buren Ave, St Paul, MN 55103, USA",44.9618705,-93.1182048
844,43x western av n,"430 Western Ave N, St Paul, MN 55103, USA",44.9543025,-93.11585649999999
845,44x blair av,"440 Blair Ave, St Paul, MN 55103, USA",44.9611755,-93.1186395
846,44x charles av,"440 Charles Ave, St Paul, MN 55103, USA",44.9575756,-93.1187093
847,44x edmund av,"440 Edmund Ave W, St Paul, MN 55103, USA",44.95847089999999,-93.1187093
848,44x farrington st,"440 N Farrington St, St Paul, MN 55103, USA",44.954411,-93.1129946
849,44x galtier st,"440 Galtier St, St Paul, MN 55103, USA",44.954648,-93.1108037
850,44x lafond av,"440 Lafond Ave, St Paul, MN 55103, USA",44.96027150000001,-93.1187177
851,44x lynnhurst av w,"440 W Lynnhurst Ave, St Paul, MN 55104, USA",44.9542157,-93.1815162
852,44x marion st,"440 Marion St, St Paul, MN 55103, USA",44.954477,-93.1092058
853,44x milton st n,"440 N Milton St, St Paul, MN 55104, USA",44.9544218,-93.138825
854,44x minnehaha av w,"440 W Minnehaha Ave, St Paul, MN 55103, USA",44.9627001,-93.1191794
855,44x rice st,"440 Rice St, St Paul, MN 55103, USA",44.9541552,-93.1055468
856,44x sherburne av,"440 Sherburne Ave, St Paul, MN 55103, USA",44.9566677,-93.1187168
857,44x thomas av,"440 Thomas Ave W, St Paul, MN 55103, USA",44.95923629999999,-93.1189493
858,44x university av w,"440 University Ave W, St Paul, MN 55103, USA",44.95551469999999,-93.11883279999999
859,44x vanburen av,"440 Van Buren Ave, St Paul, MN 55103, USA",44.9620652,-93.118634
860,44x virginia st,"440 Virginia St, St Paul, MN 55103, USA",44.954507,-93.114367
861,45x blair av,"450 Blair Ave, St Paul, MN 55103, USA",44.960972,-93.1190893
862,45x charles av,"450 Charles Ave, St Paul, MN 55103, USA",44.9573296,-93.119269
863,45x dale st n,"450 Dale St N, St Paul, MN 55103, USA",44.9546781,-93.1261987
864,45x dunlap st n,"450 N Dunlap St, St Paul, MN 55104, USA",44.9543466,-93.1491704
865,45x edmund av,"450 Edmund Ave W, St Paul, MN 55103, USA",44.9582186,-93.1192019
866,45x farrington st,"450 N Farrington St, St Paul, MN 55103, USA",44.9547085,-93.1129964
867,45x griggs st n,"450 Griggs St N, St Paul, MN 55104, USA",44.967251,-93.15170379999999
868,45x grotto st n,"450 Grotto St N, St Paul, MN 55104, USA",44.9546855,-93.1311944
869,45x hamline av n,"450 Hamline Ave N, St Paul, MN 55104, USA",44.9527718,-93.1568443
870,45x lafond av,"450 Lafond Ave, St Paul, MN 55103, USA",44.9599982,-93.1191267
871,45x marion st,"450 Marion St, St Paul, MN 55103, USA",44.95475510000001,-93.1092044
872,45x milton st n,"450 N Milton St, St Paul, MN 55104, USA",44.9546988,-93.1388269
873,45x sherburne av,"450 Sherburne Ave, St Paul, MN 55103, USA",44.956466,-93.1192677
874,45x stalbans st n,"450 St Albans St N, St Paul, MN 55104, USA",44.9546748,-93.1284013
875,45x syndicate st n,"450 N Syndicate St, St Paul, MN 55104, USA",44.9548758,-93.1534572
876,45x thomas av,"450 Thomas Ave W, St Paul, MN 55103, USA",44.95911810000001,-93.1192262
877,45x university av w,"450 University Ave W, St Paul, MN 55103, USA",44.955487700000006,-93.1194086
878,45x vanburen av,"450 Van Buren Ave, St Paul, MN 55103, USA",44.96186270000001,-93.11921099999999
879,46x avon st n,"460 N Avon St, St Paul, MN 55104, USA",44.95498679999999,-93.1339525
880,46x blair av,"460 Blair Ave, St Paul, MN 55103, USA",44.9609747,-93.1196595
881,46x charles av,"460 Charles Ave, St Paul, MN 55103, USA",44.9573314,-93.1196751
882,46x dale st n,"460 Dale St N, St Paul, MN 55103, USA",44.9549688,-93.1261973
883,46x edmund av,"460 Edmund Ave W, St Paul, MN 55103, USA",44.958206200000006,-93.1196741
884,46x galtier st,"460 Galtier St, St Paul, MN 55103, USA",44.9550477,-93.1110114
885,46x lafond av,"460 Lafond Ave, St Paul, MN 55103, USA",44.95999550000001,-93.1195513
886,46x sherburne av,"460 Sherburne Ave, St Paul, MN 55103, USA",44.9564649,-93.11960649999999
887,46x thomas av,"460 Thomas Ave W, St Paul, MN 55103, USA",44.9591174,-93.1195788
888,46x university av w,"460 University Ave W, St Paul, MN 55103, USA",44.9554868,-93.1196439
889,46x vanburen av,"460 Van Buren Ave, St Paul, MN 55103, USA",44.9618684,-93.1196193
890,47x blair av,"470 Blair Ave, St Paul, MN 55103, USA",44.9609827,-93.1200337
891,47x charles av,"470 Charles Ave, St Paul, MN 55103, USA",44.95737800000001,-93.1199689
892,47x chatsworth st n,"470 Chatsworth St N, St Paul, MN 55104, USA",44.9552955,-93.1412857
893,47x dale st n,"470 Dale St N, St Paul, MN 55103, USA",44.95527970000001,-93.1261945
894,47x edmund av,"470 Edmund Ave W, St Paul, MN 55103, USA",44.9582522,-93.1199718
895,47x farrington st,"470 N Farrington St, St Paul, MN 55103, USA",44.9553467,-93.1132654
896,47x galtier st,"470 Galtier St, St Paul, MN 55103, USA",44.95536389999999,-93.1110059
897,47x hamline av n,"470 Hamline Ave N, St Paul, MN 55104, USA",44.9550166,-93.15628
898,47x lafond av,"470 Lafond Ave, St Paul, MN 55103, USA",44.95999260000001,-93.1199996
899,47x laurel av,"470 Laurel Ave, St Paul, MN 55102, USA",44.945167700000006,-93.1199493
900,47x lexington pa n,"470 Hamline Ave N, St Paul, MN 55104, USA",44.9549815,-93.1563022
901,47x marion st,"470 Marion St, St Paul, MN 55103, USA",44.9554064,-93.1091948
902,47x minnehaha av w,"470 W Minnehaha Ave, St Paul, MN 55103, USA",44.9627327,-93.1202015
903,47x sherburne av,"470 Sherburne Ave, St Paul, MN 55103, USA",44.9564635,-93.1200452
904,47x stalbans st n,"470 St Albans St N, St Paul, MN 55104, USA",44.9552911,-93.1288912
905,47x syndicate st n,"470 N Syndicate St, St Paul, MN 55104, USA",44.9553625,-93.1536448
906,47x thomas av,"470 Thomas Ave W, St Paul, MN 55103, USA",44.95911629999999,-93.12005479999999
907,47x university av w,"470 University Ave W, St Paul, MN 55103, USA",44.9554859,-93.11991479999999
908,47x vanburen av,"470 Van Buren Ave, St Paul, MN 55103, USA",44.9618577,-93.1200111
909,47x western av n,"470 Western Ave N, St Paul, MN 55103, USA",44.955231,-93.11546640000002
910,48x arundel st,"480 Arundel St, St Paul, MN 55103, USA",44.9556264,-93.1186491
911,48x avon st n,"480 Avon St N, St Paul, MN 55103, USA",44.9701999,-93.1334154
912,48x blair av,"480 Blair Ave, St Paul, MN 55103, USA",44.9609089,-93.12042459999999
913,48x charles av,"480 Charles Ave, St Paul, MN 55103, USA",44.9573258,-93.1203605
914,48x dale st n,"480 Dale St N, St Paul, MN 55103, USA",44.95570499999999,-93.1261964
915,48x edmund av,"480 Edmund Ave W, St Paul, MN 55103, USA",44.95820560000001,-93.1203174
916,48x farrington st,"480 N Farrington St, St Paul, MN 55103, USA",44.95565420000001,-93.113263
917,48x grotto st n,"480 Grotto St N, St Paul, MN 55117, USA",44.9769519,-93.1314046
918,48x hamline av n,"480 Hamline Ave N, St Paul, MN 55104, USA",44.955604,-93.1568367
919,48x lafond av,"480 Lafond Ave, St Paul, MN 55103, USA",44.9599899,-93.1204235
920,48x lexington pa n,"1096 Grand Ave, St Paul, MN 55105, USA",44.93980429999999,-93.1463622
921,48x mackubin st,"480 N Mackubin St, St Paul, MN 55103, USA",44.9556155,-93.1212349
922,48x minnehaha av w,"480 W Minnehaha Ave, St Paul, MN 55103, USA",44.9627332,-93.1205284
923,48x rice st,"480 Rice St, St Paul, MN 55103, USA",44.9557113,-93.1060385
924,48x sherburne av,"480 Sherburne Ave, St Paul, MN 55103, USA",44.9564622,-93.1204478
925,48x stalbans st n,"480 St Albans St N, St Paul, MN 55104, USA",44.9555961,-93.1288864
926,48x thomas av,"480 Thomas Ave W, St Paul, MN 55103, USA",44.9591157,-93.1203644
927,48x university av w,"480 University Ave W, St Paul, MN 55103, USA",44.9556756,-93.120482
928,48x vanburen av,"480 Van Buren Ave, St Paul, MN 55103, USA",44.96185870000001,-93.1204834
929,48x victoria st n,"480 Victoria St N, St Paul, MN 55103, USA",44.9702096,-93.1364708
930,49x arundel st,"490 Arundel St, St Paul, MN 55103, USA",44.9560955,-93.11867679999999
931,49x blair av,"490 Blair Ave, St Paul, MN 55103, USA",44.9609064,-93.1208035
932,49x charles av,"490 Charles Ave, St Paul, MN 55103, USA",44.95735670000001,-93.1207525
933,49x dale st n,"490 Dale St N, St Paul, MN 55103, USA",44.9560161,-93.1259106
934,49x dunlap st n,"490 N Dunlap St, St Paul, MN 55104, USA",44.9553948,-93.14916529999999
935,49x edmund av,"490 Edmund Ave W, St Paul, MN 55103, USA",44.95826719999999,-93.1207593
936,49x grotto st n,"490 Grotto St N, St Paul, MN 55117, USA",44.9769519,-93.1314046
937,49x lafond av,"490 Lafond Ave, St Paul, MN 55103, USA",44.9599872,-93.1208373
938,49x marion st,"490 Marion St, St Paul, MN 55103, USA",44.9561232,-93.1087759
939,49x milton st n,"490 N Milton St, St Paul, MN 55104, USA",44.9560767,-93.13878079999999
940,49x park st,"490 Park St, St Paul, MN 55103, USA",44.9561285,-93.1037566
941,49x rice st,"490 Rice St, St Paul, MN 55103, USA",44.9561886,-93.1059529
942,49x sherburne av,"490 Sherburne Ave, St Paul, MN 55103, USA",44.9564609,-93.1208618
943,49x snelling av n,"490 Snelling Ave N, St Paul, MN 55104, USA",44.9560099,-93.1668158
944,49x syndicate st n,"490 N Syndicate St, St Paul, MN 55104, USA",44.9560237,-93.1540982
945,49x thomas av,"490 Thomas Ave W, St Paul, MN 55103, USA",44.9591784,-93.1207408
946,49x university av w,"490 University Ave W, St Paul, MN 55103, USA",44.9554779,-93.12085040000001
947,49x vanburen av,"490 Van Buren Ave, St Paul, MN 55103, USA",44.9618578,-93.1207725
948,49x western av n,"490 Western Ave N, St Paul, MN 55103, USA",44.95606370000001,-93.11579609999998
949,4x como av,"40 Como Ave, St Paul, MN 55103, USA",44.9589534,-93.1010829
950,4x dale st s,"40 Dale St N, St Paul, MN 55104, USA",44.9427253,-93.1258602
951,4x empire dr,"40 Empire Dr, St Paul, MN 55103, USA",44.9619375,-93.1017837
952,4x sycamore st w,"40 W Sycamore St, St Paul, MN 55117, USA",44.9643586,-93.1016917
953,4x university av w,"40 University Ave W, St Paul, MN 55103, USA",44.9558426,-93.1058867
954,4x winter st,"40 Winter St, St Paul, MN 55103, USA",44.9596632,-93.1011894
955,4xx farrington st,"400 N Farrington St, St Paul, MN 55103, USA",44.95382739999999,-93.11326660000002
956,4xx grotto st n,"400 Grotto St N, St Paul, MN 55104, USA",44.9532555,-93.131229
957,4xx minnehaha av w,"400 W Minnehaha Ave, St Paul, MN 55103, USA",44.9627375,-93.1170373
958,4xx vanburen av,"400 Van Buren Ave, St Paul, MN 55103, USA",44.9618993,-93.11714690000001
959,4xx western av n,"400 Western Ave N, St Paul, MN 55103, USA",44.9528296,-93.1150917
960,50x avon st n,"500 Avon St N, St Paul, MN 55103, USA",44.9701999,-93.1334154
961,50x blair av,"500 Blair Ave, St Paul, MN 55103, USA",44.9611589,-93.121296
962,50x chatsworth st n,"500 Chatsworth St N, St Paul, MN 55104, USA",44.9563139,-93.141417
963,50x dale st n,"500 Dale St N, St Paul, MN 55103, USA",44.95617160000001,-93.1259124
964,50x edmund av,"500 Edmund Ave W, St Paul, MN 55103, USA",44.95846870000001,-93.1212317
965,50x farrington st,"500 N Farrington St, St Paul, MN 55103, USA",44.95637749999999,-93.1132444
966,50x galtier st,"500 Galtier St, St Paul, MN 55103, USA",44.9563828,-93.1105857
967,50x grotto st n,"500 Grotto St N, St Paul, MN 55117, USA",44.9769519,-93.1314046
968,50x kent st,"500 N Kent St, St Paul, MN 55103, USA",44.9563652,-93.1233118
969,50x lafond av,"500 Lafond Ave, St Paul, MN 55103, USA",44.9602556,-93.1212106
970,50x marion st,"500 Marion St, St Paul, MN 55103, USA",44.9563857,-93.10877940000002
971,50x rice st,"500 Rice St, St Paul, MN 55103, USA",44.95639629999999,-93.1055481
972,50x sherburne av,"500 Sherburne Ave, St Paul, MN 55103, USA",44.956483,-93.1213989
973,50x stalbans st n,"500 St Albans St N, St Paul, MN 55104, USA",44.9562384,-93.1288938
974,50x thomas av,"500 Thomas Ave W, St Paul, MN 55103, USA",44.9593643,-93.12119109999999
975,50x university av w,"500 University Ave W, St Paul, MN 55103, USA",44.9554796,-93.1214577
976,50x victoria st n,"500 Victoria St N, St Paul, MN 55103, USA",44.9702096,-93.1364708
977,50x virginia st,"500 Virginia St, St Paul, MN 55103, USA",44.9563864,-93.11461609999999
978,51x blair av,"510 Blair Ave, St Paul, MN 55103, USA",44.9609287,-93.12185749999999
979,51x charles av,"510 Charles Ave, St Paul, MN 55103, USA",44.95733,-93.1217319
980,51x dale st n,"510 Dale St N, St Paul, MN 55103, USA",44.956637,-93.126241
981,51x edmund av,"510 Edmund Ave W, St Paul, MN 55103, USA",44.958195,-93.12176
982,51x farrington st,"510 N Farrington St, St Paul, MN 55103, USA",44.9566545,-93.11341999999999
983,51x galtier st,"510 Galtier St, St Paul, MN 55103, USA",44.9566601,-93.1105877
984,51x minnehaha av w,"510 W Minnehaha Ave, St Paul, MN 55103, USA",44.9626942,-93.1217688
985,51x rice st,"510 Rice St, St Paul, MN 55103, USA",44.9568368,-93.1059675
986,51x sherburne av,"510 Sherburne Ave, St Paul, MN 55103, USA",44.9564706,-93.12182330000002
987,51x thomas av,"510 Thomas Ave W, St Paul, MN 55103, USA",44.95912720000001,-93.1216921
988,51x university av w,"510 University Ave W, St Paul, MN 55103, USA",44.9553575,-93.1219278
989,51x vanburen av,"510 Van Buren Ave, St Paul, MN 55103, USA",44.9618316,-93.1218212
990,52x arundel st,"520 Arundel St, St Paul, MN 55103, USA",44.9570083,-93.1186717
991,52x charles av,"520 Charles Ave, St Paul, MN 55103, USA",44.9573453,-93.1221628
992,52x dale st n,"520 Dale St N, St Paul, MN 55103, USA",44.9569444,-93.12604240000002
993,52x edmund av,"520 Edmund Ave W, St Paul, MN 55103, USA",44.9582629,-93.1222521
994,52x galtier st,"520 Galtier St, St Paul, MN 55103, USA",44.9569648,-93.1103758
995,52x grotto st n,"520 Grotto St N, St Paul, MN 55117, USA",44.9769519,-93.1314046
996,52x kent st,"520 N Kent St, St Paul, MN 55103, USA",44.9569384,-93.1235588
997,52x mackubin st,"520 N Mackubin St, St Paul, MN 55103, USA",44.9570324,-93.1209755
998,52x marion st,"520 Marion St, St Paul, MN 55103, USA",44.9569847,-93.1089028
999,52x minnehaha av w,"520 W Minnehaha Ave, St Paul, MN 55103, USA",44.962694,-93.1221925
1000,52x park st,"520 Park St, St Paul, MN 55103, USA",44.9569941,-93.1030241
1001,52x rice st,"520 Rice St, St Paul, MN 55103, USA",44.95708140000001,-93.1057642
1002,52x sherburne av,"520 Sherburne Ave, St Paul, MN 55103, USA",44.9564703,-93.1221628
1003,52x stalbans st n,"520 St Albans St N, St Paul, MN 55104, USA",44.9569351,-93.1285968
1004,52x thomas av,"520 Thomas Ave W, St Paul, MN 55103, USA",44.959125,-93.12217249999999
1005,52x university av w,"520 University Ave W, St Paul, MN 55103, USA",44.9552938,-93.1222609
1006,52x vanburen av,"520 Van Buren Ave, St Paul, MN 55103, USA",44.961830600000006,-93.1221525
1007,52x western av n,"520 Western Ave N, St Paul, MN 55103, USA",44.9570154,-93.1158947
1008,53x avon st n,"530 Avon St N, St Paul, MN 55103, USA",44.9701999,-93.1334154
1009,53x blair av,"530 Blair Ave, St Paul, MN 55103, USA",44.96092720000001,-93.12260129999999
1010,53x charles av,"530 Charles Ave, St Paul, MN 55103, USA",44.9573804,-93.1225547
1011,53x dale st n,"530 Dale St N, St Paul, MN 55103, USA",44.957198,-93.12615799999999
1012,53x edmund av,"530 Edmund Ave W, St Paul, MN 55103, USA",44.958200700000006,-93.12261490000002
1013,53x galtier st,"530 Galtier St, St Paul, MN 55103, USA",44.957374,-93.110377
1014,53x grotto st n,"530 Grotto St N, St Paul, MN 55117, USA",44.9769519,-93.1314046
1015,53x hamline av n,"530 Hamline Ave N, St Paul, MN 55104, USA",44.9570775,-93.1568258
1016,53x kent st,"530 N Kent St, St Paul, MN 55103, USA",44.95724329999999,-93.1235734
